475822088,2312081497,2312081506,29.453000,106.717178,29.453294,106.717157
475822133,2312078680,2312078722,29.510924,106.721405,29.511335,106.722091
475822132,2312078465,2312078680,29.510602,106.720590,29.510924,106.721405
475822136,2312078469,2312078658,29.513758,106.724238,29.514971,106.725826
475822128,1928806316,2312078550,29.510762,106.716769,29.510359,106.718144
538751202,2259658733,2259658724,29.440578,106.345092,29.440441,106.345446
538751115,2237620425,2259658727,29.440398,106.337699,29.440489,106.337741
538751201,2259658741,2259658733,29.440705,106.344790,29.440578,106.345092
538751116,2259658727,2259658734,29.440489,106.337741,29.440580,106.337727
538751117,2259658734,2259658738,29.440580,106.337727,29.440647,106.337682
538751118,2259658738,2259658740,29.440647,106.337682,29.440690,106.337583
538751200,2259658745,2259658741,29.440816,106.344467,29.440705,106.344790
538751119,2259658740,2259658742,29.440690,106.337583,29.440712,106.337427
538751120,2259658742,2259658743,29.440712,106.337427,29.440739,106.337346
538751121,2259658743,2259658744,29.440739,106.337346,29.440805,106.337264
538751199,2259658746,2259658745,29.440870,106.344366,29.440816,106.344467
538751198,2259658748,2259658746,29.440962,106.344228,29.440870,106.344366
538751122,2259658744,2259658747,29.440805,106.337264,29.440892,106.337210
538751197,2260468149,2259658748,29.441072,106.344133,29.440962,106.344228
538751123,2259658747,2259658749,29.440892,106.337210,29.441019,106.337202
538751195,2259658754,2259658750,29.441302,106.343969,29.441115,106.344101
538751124,2259658749,2259658751,29.441019,106.337202,29.441165,106.337216
538751125,2259658751,2259658752,29.441165,106.337216,29.441284,106.337194
538751194,2259658761,2259658754,29.441435,106.343898,29.441302,106.343969
538751126,2259658752,2259658758,29.441284,106.337194,29.441406,106.337161
538751193,2259658764,2259658761,29.441667,106.343854,29.441435,106.343898
538751127,2259658758,2259658762,29.441406,106.337161,29.441539,106.337130
538751128,2259658762,2259658763,29.441539,106.337130,29.441659,106.337161
538751192,2259658765,2259658764,29.441779,106.343819,29.441667,106.343854
538751172,2259658869,2259658866,29.445153,106.340734,29.445095,106.340857
538751191,2259658767,2259658765,29.441924,106.343735,29.441779,106.343819
538751129,2259658763,2259658766,29.441659,106.337161,29.441886,106.337287
538751190,2259658769,2259658767,29.442036,106.343635,29.441924,106.343735
538751189,2259658778,2259658769,29.442255,106.343419,29.442036,106.343635
538751130,2259658766,2259658773,29.441886,106.337287,29.442109,106.337414
538751188,2259658780,2259658778,29.442398,106.343309,29.442255,106.343419
538751131,2259658773,2259658779,29.442109,106.337414,29.442265,106.337494
538751187,2259658791,2259658780,29.442683,106.343141,29.442398,106.343309
538751132,2259658779,2259658781,29.442265,106.337494,29.442439,106.337494
538751133,2259658781,2259658788,29.442439,106.337494,29.442649,106.337441
538751186,2259658795,2259658791,29.442873,106.343026,29.442683,106.343141
538751134,2259658788,2259658792,29.442649,106.337441,29.442733,106.337380
538751185,2259658797,2259658795,29.443030,106.342908,29.442873,106.343026
538751135,2259658792,2259658796,29.442733,106.337380,29.442899,106.337205
538751184,2259658800,2259658797,29.443182,106.342727,29.443030,106.342908
538751136,2259658796,2259658798,29.442899,106.337205,29.443060,106.337017
538751137,2259658798,2259658799,29.443060,106.337017,29.443169,106.336860
538751183,2259658803,2259658800,29.443342,106.342549,29.443182,106.342727
538751138,2259658799,2259658801,29.443169,106.336860,29.443226,106.336813
538751139,2259658801,2259658802,29.443226,106.336813,29.443311,106.336799
538751182,2259658805,2259658803,29.443496,106.342447,29.443342,106.342549
538751140,2259658802,2259658804,29.443311,106.336799,29.443413,106.336823
538751181,2259658815,2259658805,29.443785,106.342311,29.443496,106.342447
538751150,2259658807,2259658806,29.443718,106.338264,29.443712,106.338368
538751149,2259658811,2259658807,29.443763,106.338086,29.443718,106.338264
538751151,2259658806,2259658808,29.443712,106.338368,29.443726,106.338471
538751141,2259658804,2259658809,29.443413,106.336823,29.443742,106.336977
538751152,2259658808,2259658810,29.443726,106.338471,29.443759,106.338554
538751148,2259658820,2259658811,29.443837,106.337774,29.443763,106.338086
538751180,2259658829,2259658815,29.443890,106.342251,29.443785,106.342311
538751147,2259658832,2259658820,29.443911,106.337487,29.443837,106.337774
538751153,2259658810,2259658821,29.443759,106.338554,29.443842,106.338669
538751142,2259658809,2259658822,29.443742,106.336977,29.443852,106.337044
538751179,2259658843,2259658829,29.444034,106.342104,29.443890,106.342251
538751143,2259658822,2259658830,29.443852,106.337044,29.443897,106.337090
538751146,2259658834,2259658832,29.443916,106.337331,29.443911,106.337487
538751144,2259658830,2259658833,29.443897,106.337090,29.443914,106.337183
538751145,2259658833,2259658834,29.443914,106.337183,29.443916,106.337331
538751154,2259658821,2259658836,29.443842,106.338669,29.443940,106.338827
538751155,2259658836,2259658840,29.443940,106.338827,29.444018,106.339018
538751178,2259658851,2259658843,29.444175,106.341950,29.444034,106.342104
538751156,2259658840,2259658845,29.444018,106.339018,29.444064,106.339205
538751157,2259658845,2259658847,29.444064,106.339205,29.444105,106.339405
538751158,2259658847,2259658850,29.444105,106.339405,29.444150,106.339493
538751177,2259658855,2259658851,29.444505,106.341729,29.444175,106.341950
538751159,2259658850,2259658852,29.444150,106.339493,29.444224,106.339559
538751160,2259658852,2259658853,29.444224,106.339559,29.444326,106.339593
538751161,2259658853,2259658854,29.444326,106.339593,29.444486,106.339626
538751203,2259658724,2259658718,29.440441,106.345446,29.440389,106.345725
538751167,2259658862,2259658864,29.444789,106.340189,29.444858,106.340269
538751171,2259658868,2259658869,29.445141,106.340627,29.445153,106.340734
538751170,2259658867,2259658868,29.445098,106.340532,29.445141,106.340627
538751176,2259658856,2259658855,29.444595,106.341617,29.444505,106.341729
538751175,2259658859,2259658856,29.444713,106.341378,29.444595,106.341617
538751162,2259658854,2259658857,29.444486,106.339626,29.444600,106.339676
538751163,2259658857,2259658858,29.444600,106.339676,29.444699,106.339780
538751174,2259658863,2259658859,29.444789,106.341246,29.444713,106.341378
538751164,2259658858,2259658860,29.444699,106.339780,29.444740,106.339893
538751169,2259658865,2259658867,29.445015,106.340423,29.445098,106.340532
538751173,2259658866,2259658863,29.445095,106.340857,29.444789,106.341246
538751165,2259658860,2259658861,29.444740,106.339893,29.444761,106.340063
538751166,2259658861,2259658862,29.444761,106.340063,29.444789,106.340189
538751168,2259658864,2259658865,29.444858,106.340269,29.445015,106.340423
370910318,1420141902,1888024037,29.512433,106.513135,29.512502,106.514327
409357869,1637801615,1888024037,29.512108,106.514291,29.512502,106.514327
282187802,920042929,1888024038,29.514741,106.498230,29.515224,106.498115
581649569,2435217655,2435217656,29.486353,106.535749,29.486833,106.535341
581649568,2435217653,2435217655,29.485960,106.536054,29.486353,106.535749
581649570,2435217656,2435217658,29.486833,106.535341,29.487179,106.535004
581649571,2435217658,2435217663,29.487179,106.535004,29.487506,106.534589
581649572,2435217663,2435217665,29.487506,106.534589,29.487756,106.534306
581649573,2435217665,2435217667,29.487756,106.534306,29.487871,106.534105
280140792,902530562,2435217653,29.485753,106.535816,29.485960,106.536054
581649666,2435217646,2435217644,29.484959,106.538193,29.484507,106.538391
581649667,2435217644,2435217642,29.484507,106.538391,29.484020,106.538531
581649668,2435217642,2435217640,29.484020,106.538531,29.483756,106.538585
581649669,2435217640,2435217638,29.483756,106.538585,29.483636,106.538545
581649670,2435217638,2435217636,29.483636,106.538545,29.483495,106.538491
581649579,2435217675,2435217671,29.488036,106.532966,29.488015,106.532160
581649575,2435217669,2435217673,29.487943,106.533933,29.488021,106.533729
581649578,2435217677,2435217675,29.488039,106.533131,29.488036,106.532966
581649577,2435217679,2435217677,29.488043,106.533446,29.488039,106.533131
581649576,2435217673,2435217679,29.488021,106.533729,29.488043,106.533446
581649687,2435217627,2435217635,29.483378,106.534310,29.483460,106.534222
581649676,2435217625,2435217631,29.483368,106.537566,29.483397,106.537478
581649677,2435217631,2435217629,29.483397,106.537478,29.483397,106.537394
581649686,2435217619,2435217627,29.483262,106.534397,29.483378,106.534310
581649675,2435217621,2435217625,29.483281,106.537848,29.483368,106.537566
581649672,2435217633,2435217623,29.483435,106.538430,29.483292,106.538103
581649674,2435217617,2435217621,29.483250,106.537968,29.483281,106.537848
581649685,2435217613,2435217619,29.483164,106.534473,29.483262,106.534397
581649673,2435217623,2435217617,29.483292,106.538103,29.483250,106.537968
581649678,2435217629,2435217615,29.483397,106.537394,29.483236,106.536984
581649684,2435217607,2435217613,29.482481,106.534834,29.483164,106.534473
581649679,2435217615,2435217611,29.483236,106.536984,29.483028,106.536444
581649680,2435217611,2435217609,29.483028,106.536444,29.482749,106.535682
581649683,2435217604,2435217607,29.482461,106.534883,29.482481,106.534834
581649681,2435217609,2435217606,29.482749,106.535682,29.482467,106.534943
581649682,2435217606,2435217604,29.482467,106.534943,29.482461,106.534883
280120036,2435217601,2435217599,29.473779,106.521015,29.473726,106.521179
280120037,2435217599,2435217598,29.473726,106.521179,29.473667,106.521286
280120038,2435217598,2435217596,29.473667,106.521286,29.473583,106.521347
280120039,2435217596,2435217595,29.473583,106.521347,29.473448,106.521392
280120040,2435217595,2435217590,29.473448,106.521392,29.473309,106.521463
280120042,902317009,2435217588,29.473228,106.521580,29.473157,106.521725
280120043,2435217588,2435217586,29.473157,106.521725,29.473042,106.521933
280120046,902317011,2435217581,29.472703,106.522377,29.472575,106.522510
581649599,702323186,2435217578,29.482941,106.530010,29.472351,106.524697
581649436,2435217572,2435217574,29.471362,106.525990,29.471400,106.526040
581649435,2435217566,2435217572,29.470817,106.525968,29.471362,106.525990
581649437,2435217574,2435217570,29.471400,106.526040,29.471359,106.526273
581649438,2435217570,2435217568,29.471359,106.526273,29.471291,106.526617
581649434,2435217564,2435217566,29.470586,106.525965,29.470817,106.525968
581649433,2435217562,2435217564,29.470455,106.525911,29.470586,106.525965
581649432,2435217560,2435217562,29.470221,106.525836,29.470455,106.525911
581649431,2435217556,2435217560,29.469968,106.525789,29.470221,106.525836
581649430,902317025,2435217556,29.469827,106.525714,29.469968,106.525789
581649580,2435217671,2435217681,29.488015,106.532160,29.488058,106.531440
581649581,2435217681,2435217683,29.488058,106.531440,29.488083,106.530810
581649697,2435217677,2435217685,29.488039,106.533131,29.488107,106.533126
581649582,2435217683,2435217687,29.488083,106.530810,29.488124,106.529777
581649698,2435217685,2435217700,29.488107,106.533126,29.488197,106.533214
581649699,2435217700,2435217702,29.488197,106.533214,29.488407,106.533480
581649598,2435217709,2435217706,29.492631,106.520746,29.492483,106.520676
581649597,2435217711,2435217709,29.492777,106.520833,29.492631,106.520746
581649596,2435217714,2435217711,29.493007,106.521042,29.492777,106.520833
581649595,2435217722,2435217714,29.493205,106.521238,29.493007,106.521042
581649585,2435217720,2435217716,29.493175,106.524330,29.493162,106.524123
581649586,2435217716,2435217718,29.493162,106.524123,29.493175,106.523911
581649584,2435217724,2435217720,29.493205,106.524471,29.493175,106.524330
581649594,2435217728,2435217722,29.493303,106.521356,29.493205,106.521238
581649583,902595001,2435217724,29.493228,106.524618,29.493205,106.524471
581649587,2435217718,2435217726,29.493175,106.523911,29.493264,106.523320
581649593,2435217730,2435217728,29.493380,106.521494,29.493303,106.521356
581649592,2435217734,2435217730,29.493444,106.521664,29.493380,106.521494
581649588,2435217726,2435217732,29.493264,106.523320,29.493401,106.522541
581649591,2435217738,2435217734,29.493471,106.521858,29.493444,106.521664
581649589,2435217732,2435217736,29.493401,106.522541,29.493469,106.522059
581649590,2435217736,2435217738,29.493469,106.522059,29.493471,106.521858
280149468,902595002,2435217740,29.493298,106.524741,29.493471,106.525068
280149469,2435217740,2435217742,29.493471,106.525068,29.493613,106.525217
581649671,2435217636,2435217633,29.483495,106.538491,29.483435,106.538430
581649663,2435217651,2435217649,29.485407,106.539014,29.485101,106.538185
581649664,2435217649,2435217647,29.485101,106.538185,29.485062,106.538152
581649665,2435217647,2435217646,29.485062,106.538152,29.484959,106.538193
581649574,2435217667,2435217669,29.487871,106.534105,29.487943,106.533933
404832028,1935630920,1935630919,29.482927,106.477415,29.482359,106.478497
404832027,1614021033,1935630920,29.483062,106.476792,29.482927,106.477415
404829834,1637788735,1935630921,29.482421,106.478520,29.482971,106.477445
409345857,1637788734,1935630919,29.479829,106.477557,29.482359,106.478497
280139341,347611709,347612032,29.470438,106.461927,29.469085,106.464768
206350631,347609761,347609762,29.495960,106.443662,29.495445,106.443782
206352573,347614796,347614797,29.441313,106.518918,29.441612,106.519116
280139289,347611998,347611999,29.485942,106.445679,29.486726,106.445284
206339691,347580180,347580182,29.486405,106.350785,29.486413,106.351248
206339690,347580179,347580180,29.486301,106.350416,29.486405,106.350785
315189851,348031428,348031429,29.514192,106.415726,29.513945,106.415649
206352613,347615362,347615363,29.436238,106.519279,29.436365,106.519880
206352617,347615380,347615362,29.436335,106.518970,29.436238,106.519279
280139288,347611997,347611998,29.485157,106.446125,29.485942,106.445679
206352570,347614815,347614793,29.440730,106.517605,29.440954,106.517880
250549478,347615250,347615251,29.443055,106.517451,29.443653,106.517124
250549477,347615249,347615250,29.441836,106.517974,29.443055,106.517451
280139287,347611996,347611997,29.484216,106.446675,29.485157,106.446125
280137964,902496528,347612749,29.457629,106.478669,29.457674,106.478140
206352277,347615568,347615569,29.436081,106.519493,29.435326,106.519734
206352278,347615569,347615571,29.435326,106.519734,29.434593,106.520000
280137944,347612749,347612750,29.457674,106.478140,29.457946,106.476770
206350673,530733441,347610236,29.498456,106.436544,29.498471,106.437216
405024760,347609752,347609753,29.501824,106.439203,29.500928,106.440061
405024759,347609751,347609752,29.503030,106.438231,29.501824,106.439203
206350635,347610054,347609761,29.496327,106.443531,29.495960,106.443662
206352279,347615571,347615573,29.434593,106.520000,29.433980,106.520300
280160660,347582810,347582811,29.514971,106.364758,29.513381,106.365307
315189837,348031410,348031412,29.516104,106.416439,29.515775,106.416490
315189838,348031412,348031413,29.515775,106.416490,29.515394,106.416550
280139344,347612034,347612035,29.467568,106.467832,29.467321,106.468252
206351787,1613939052,347612126,29.464071,106.470663,29.464086,106.470827
206352265,347613702,347614336,29.450768,106.512859,29.447771,106.514558
250549476,347615248,347615249,29.440939,106.518369,29.441836,106.517974
250549475,347615247,347615248,29.440386,106.518463,29.440939,106.518369
315189860,348031445,348031448,29.512556,106.420087,29.512892,106.420507
280137946,902496451,347612752,29.458208,106.475954,29.458511,106.475299
250549474,347615246,347615247,29.438092,106.519141,29.440386,106.518463
280137831,902495715,347612753,29.458776,106.474880,29.458944,106.474613
250549473,347615655,347615246,29.435969,106.519717,29.438092,106.519141
280160661,347582811,347582812,29.513381,106.365307,29.511588,106.365582
250549471,347615650,347615653,29.433853,106.520532,29.434900,106.520051
315189852,348031429,348031430,29.513945,106.415649,29.513826,106.415821
250549472,347615653,347615655,29.434900,106.520051,29.435969,106.519717
280139286,347611995,347611996,29.482049,106.447971,29.484216,106.446675
206339689,347580178,347580179,29.486046,106.349694,29.486301,106.350416
280139285,902514263,347611995,29.481486,106.448321,29.482049,106.447971
280139283,902515856,347611994,29.477925,106.450525,29.479247,106.449713
315189850,348031427,348031428,29.514304,106.415958,29.514192,106.415726
280137812,347612753,347612754,29.458944,106.474613,29.459572,106.473797
280137813,347612754,347612755,29.459572,106.473797,29.460230,106.473128
280137814,347612755,347612756,29.460230,106.473128,29.460895,106.472656
280137815,347612756,347612757,29.460895,106.472656,29.461381,106.472381
280137816,347612757,347612758,29.461381,106.472381,29.462076,106.472063
280137817,347612758,347612759,29.462076,106.472063,29.463503,106.471463
280137818,347612759,347612760,29.463503,106.471463,29.464915,106.470802
280137819,347612760,347612761,29.464915,106.470802,29.465438,106.470484
280137820,347612761,347612763,29.465438,106.470484,29.465976,106.470055
280137821,347612763,347612764,29.465976,106.470055,29.466537,106.469540
404829223,1613925821,347612765,29.466657,106.469386,29.466993,106.468956
404829204,347612458,347612852,29.461455,106.472166,29.461007,106.472424
206352147,902497942,347612746,29.457625,106.483389,29.457614,106.482655
404829205,347612852,347612856,29.461007,106.472424,29.460521,106.472733
404829206,347612856,347612858,29.460521,106.472733,29.459968,106.473162
404829207,347612858,347612861,29.459968,106.473162,29.459445,106.473711
404829208,347612861,347612863,29.459445,106.473711,29.459034,106.474243
206339688,347580177,347580178,29.485905,106.349283,29.486046,106.349694
250549482,347614404,347614406,29.446104,106.515743,29.446956,106.515228
280160682,347581860,347581861,29.494377,106.367204,29.493824,106.367204
206339687,1055213107,347580177,29.484797,106.347711,29.485905,106.349283
315189886,348031511,348031515,29.515835,106.425537,29.516014,106.425691
315189885,348031508,348031511,29.515686,106.425425,29.515835,106.425537
315189884,348031505,348031508,29.515536,106.425194,29.515686,106.425425
315189883,348031503,348031505,29.515387,106.424902,29.515536,106.425194
315189882,348031500,348031503,29.515387,106.424661,29.515387,106.424902
280137826,902495357,347612865,29.458842,106.474516,29.458623,106.474827
404829213,347611983,347611984,29.467987,106.467317,29.470729,106.461618
404829212,347611981,347611983,29.467710,106.467858,29.467987,106.467317
404829211,347611980,347611981,29.467396,106.468381,29.467710,106.467858
315189881,348031498,348031500,29.515439,106.424395,29.515387,106.424661
404829210,1613925823,347611980,29.467280,106.468547,29.467396,106.468381
280137827,347612865,347612868,29.458623,106.474827,29.458227,106.475522
280137828,347612868,347612870,29.458227,106.475522,29.457868,106.476458
280137829,347612870,347612873,29.457868,106.476458,29.457636,106.477488
280138033,902496764,347612875,29.457555,106.478165,29.457498,106.478647
280137997,347612875,347612877,29.457498,106.478647,29.457480,106.480097
280137998,347612877,347612880,29.457480,106.480097,29.457487,106.482655
206350716,347610377,347611679,29.487324,106.444881,29.486659,106.445155
280160665,347582815,347582816,29.509466,106.367049,29.509295,106.367341
206352159,347613402,347613403,29.457846,106.501486,29.457726,106.490234
250549498,347613400,347613402,29.457853,106.502430,29.457846,106.501486
250549497,347613399,347613400,29.457883,106.503572,29.457853,106.502430
315189880,348031495,348031498,29.515693,106.424198,29.515439,106.424395
404829222,902515494,347611992,29.476819,106.451302,29.477417,106.450837
315189879,348031493,348031495,29.516283,106.423940,29.515693,106.424198
280160683,347581861,347581862,29.493824,106.367204,29.493308,106.367195
315189848,348031424,348031425,29.514393,106.416645,29.514408,106.416156
250549496,347613398,347613399,29.457868,106.504567,29.457883,106.503572
315189847,348031423,348031424,29.514349,106.417846,29.514393,106.416645
280120855,902319397,347613398,29.457843,106.505577,29.457868,106.504567
250549481,347614403,347614404,29.444961,106.516395,29.446104,106.515743
280160036,902642383,347581862,29.492732,106.367196,29.493308,106.367195
250549480,347614402,347614403,29.444542,106.516627,29.444961,106.516395
315189861,348031448,348031450,29.512892,106.420507,29.513139,106.420971
250549479,347615251,347614402,29.443653,106.517124,29.444542,106.516627
206352268,347614338,347614339,29.444908,106.516257,29.444535,106.516489
206350717,347611679,347611681,29.486659,106.445155,29.485979,106.445499
250549495,347613397,347613398,29.457778,106.505494,29.457868,106.504567
206350718,347611681,347611683,29.485979,106.445499,29.485015,106.446014
250549494,347613396,347613397,29.457614,106.506361,29.457778,106.505494
250549493,347613395,347613396,29.457345,106.507228,29.457614,106.506361
206350719,347611683,347611686,29.485015,106.446014,29.484037,106.446606
315189873,348031479,348031481,29.515790,106.422876,29.515984,106.422765
206351782,347612126,347612128,29.464086,106.470827,29.464243,106.471265
315189872,348031476,348031479,29.515394,106.423005,29.515790,106.422876
405024766,347609759,347609760,29.497379,106.443031,29.496752,106.443297
315189839,348031413,348031414,29.515394,106.416550,29.515125,106.416688
315189840,348031414,348031415,29.515125,106.416688,29.514983,106.417100
315189843,348031418,348031419,29.514722,106.418293,29.514603,106.418473
404829220,347611990,347611991,29.475892,106.452091,29.476303,106.451704
206339685,347580174,347580176,29.484029,106.346647,29.484605,106.347437
206339684,347580173,347580174,29.483663,106.346270,29.484029,106.346647
315189844,348031419,348031421,29.514603,106.418473,29.514520,106.418473
280138000,902498894,347613683,29.457505,106.483679,29.457621,106.490268
206352142,347613683,347613684,29.457621,106.490268,29.457756,106.501443
206339683,347580172,347580173,29.483603,106.346132,29.483663,106.346270
206352249,347613684,347613685,29.457756,106.501443,29.457756,106.502559
250549492,347613394,347613395,29.456964,106.508129,29.457345,106.507228
250549491,347613392,347613394,29.456299,106.509168,29.456964,106.508129
280160673,347581851,347581852,29.505582,106.369770,29.505156,106.369788
206339682,347580171,347580172,29.483529,106.345420,29.483603,106.346132
250549490,347613391,347613392,29.455798,106.509734,29.456299,106.509168
250549489,347613390,347613391,29.455103,106.510387,29.455798,106.509734
206352250,347613685,347613686,29.457756,106.502559,29.457763,106.503503
206352251,347613686,347613688,29.457763,106.503503,29.457748,106.504645
206352252,347613688,347613689,29.457748,106.504645,29.457689,106.505391
206352253,347613689,347613690,29.457689,106.505391,29.457532,106.506275
206350720,347611686,347611688,29.484037,106.446606,29.482057,106.447765
250549488,347613389,347613390,29.454034,106.511108,29.455103,106.510387
250549487,347613388,347613389,29.452928,106.511777,29.454034,106.511108
250549486,347613387,347613388,29.452248,106.512155,29.452928,106.511777
250549485,347613386,347613387,29.450888,106.512910,29.452248,106.512155
250549484,347614407,347613386,29.449385,106.513828,29.450888,106.512910
206350722,902514040,347611690,29.480660,106.448654,29.479038,106.449687
280139303,902516097,347611692,29.477856,106.450387,29.477357,106.450703
315189871,348031474,348031476,29.515036,106.422850,29.515394,106.423005
206351788,347612128,347612129,29.464243,106.471265,29.464340,106.471385
315189870,348031471,348031474,29.514707,106.422619,29.515036,106.422850
206351789,347612129,347612130,29.464340,106.471385,29.464542,106.471401
206351790,347612130,347612131,29.464542,106.471401,29.464758,106.471377
315189869,348031469,348031471,29.514438,106.422670,29.514707,106.422619
315189868,348031467,348031469,29.514147,106.422936,29.514438,106.422670
206351791,347612131,347612132,29.464758,106.471377,29.464900,106.471316
206339681,347580170,347580171,29.483566,106.345206,29.483529,106.345420
206339680,347580169,347580170,29.483618,106.345025,29.483566,106.345206
206351784,1613939050,347612138,29.463999,106.470221,29.464054,106.470329
206352254,347613690,347613691,29.457532,106.506275,29.457278,106.507039
206352255,347613691,347613692,29.457278,106.507039,29.456956,106.507820
206352256,347613692,347613694,29.456956,106.507820,29.456628,106.508404
206352257,347613694,347613695,29.456628,106.508404,29.456179,106.509082
206352258,347613695,347613696,29.456179,106.509082,29.455701,106.509649
280139333,347611692,347611694,29.477357,106.450703,29.476677,106.451232
405024762,347609754,347609755,29.499815,106.441194,29.499090,106.441907
206339679,347580168,347580169,29.483812,106.344467,29.483618,106.345025
206339678,347580167,347580168,29.483977,106.343961,29.483812,106.344467
206339677,347580165,347580167,29.483962,106.343480,29.483977,106.343961
206339676,347580164,347580165,29.484014,106.343240,29.483962,106.343480
206339675,347580163,347580164,29.484321,106.342734,29.484014,106.343240
206339674,347580162,347580163,29.484507,106.342339,29.484321,106.342734
206339673,347580160,347580162,29.484664,106.342030,29.484507,106.342339
206339672,347580159,347580160,29.484582,106.341644,29.484664,106.342030
206339671,347580158,347580159,29.484507,106.341300,29.484582,106.341644
206339670,347580157,347580158,29.484530,106.340828,29.484507,106.341300
206339669,347580155,347580157,29.484605,106.340408,29.484530,106.340828
206339668,347580154,347580155,29.484724,106.340244,29.484605,106.340408
206339667,347580153,347580154,29.484926,106.340107,29.484724,106.340244
206339666,347580152,347580153,29.485150,106.339970,29.484926,106.340107
206339665,347580151,347580152,29.485292,106.339747,29.485150,106.339970
